article_id,title,source,date,url,file_path,query_family,query_id,rule_candidate,oil_role,final_label,confidence,reason,evidence_phrase,edible_oil_terms,adulteration_action_terms,negative_terms,llm_label,llm_confidence,llm_reason,llm_model
95ca6c45-7ce6-4327-8fae-1e8ad7b53499,Police seize 150 containers of stolen edible oil in Balangir; two arrested | Bhubaneswar News - The Times of India,indiatimes.com,2025-11-09,https://timesofindia.indiatimes.com/city/bhubaneswar/police-seize-150-tins-of-stolen-edible-oil-in-balangir-two-arrested/articleshow/125204052.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\c58da39e27213b5d.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,1.0,LLM reading: edible oil itself is the adulterated product,150 containers of stolen edible oil,edible oil,seized; food safety,,relevant,1.0,edible oil itself is the adulterated product,llama3.1:8b-instruct-q4_K_M
8cb5c0df-13cb-44d6-8509-198110984ffd,"Inspection throws up health scare in form of expired foods, fake oil | Jaipur News - The Times of India",indiatimes.com,2025-12-03,https://timesofindia.indiatimes.com/city/jaipur/inspection-throws-up-health-scare-in-form-of-expired-foods-fake-oil/articleshow/125727900.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\e32b4c894cae9b85.txt,boolean,boolean_named_oils_fraud,True,adulterated_product,relevant,1.0,LLM reading: fake oil was found during inspection,"In a separate action, food safety officers investigated a complaint of fake Sona Sikka brand groundnut oil allegedly being sold in Jaipur.",groundnut oil,fake; substandard; unsafe; seized; food safety; inspection,,relevant,1.0,fake oil was found during inspection,llama3.1:8b-instruct-q4_K_M
e21aa571-cd54-4c46-a497-584047f0b89e,"Ludhiana: Fast food joint’s cooking oil fails quality test, say Health dept",hindustantimes.com,2025-12-04,https://www.hindustantimes.com/cities/chandigarh-news/ludhiana-fast-food-joint-s-cooking-oil-fails-quality-test-say-health-dept-101764785730988.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\hindustantimes.com\0412b3233635a89e.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,1.0,LLM reading: cooking oil is itself the adulterated food product,The department collected a sample of cooking oil from the restaurant... Tests showed the oil had Total Polar Compounds (TPC) above permissible limits.,cooking oil,FSSAI; quality test,,relevant,1.0,cooking oil is itself the adulterated food product,llama3.1:8b-instruct-q4_K_M
0f7223d7-fe1e-4b1f-8ff5-968cfcf297a9,Fake cooking oil supply deal costs Thane businessman Rs 50 lakh,mid-day.com,2026-01-02,https://www.mid-day.com/mumbai/mumbai-crime-news/article/thane-businessman-cheated-of-rs-50-lakh-in-fake-cooking-oil-deal-23610294,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\mid-day.com\5740c29394f4608a.txt,title_only,title_core_oils_fraud,True,adulterated_product,relevant,1.0,LLM reading: cooking oil is itself the adulterated product,fake cooking oil deal,cooking oil,fake,,relevant,1.0,cooking oil is itself the adulterated product,llama3.1:8b-instruct-q4_K_M
d5ff8dd2-f9ea-499f-8b11-7ace185957a5,40 liters of unsafe cooking oil and 40 kg rotten tomatoes found in a popular fast food outlet in Jaipur - The Times of India,indiatimes.com,2026-02-13,https://timesofindia.indiatimes.com/life-style/food-news/40-liters-of-unsafe-cooking-oil-and-40-kg-rotten-tomatoes-found-in-a-popular-fast-food-outlet-in-jaipur/articleshow/128305861.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\f335f4e7f5a4b8e8.txt,title_only,title_core_oils_fraud,True,adulterated_product,relevant,1.0,LLM reading: unsafe cooking oil found in a fast food outlet,higher than permissible levels of total polar compound (TPC) levels in the refined palm cooking oil used for French fries and other items,cooking oil,unsafe; food safety; FSSAI; inspection,,relevant,1.0,unsafe cooking oil found in a fast food outlet,llama3.1:8b-instruct-q4_K_M
63b69901-fe9e-484a-888a-ba5c934eaf1a,"Food safety teams seize adulterated khoya in Agra, edible oil in Mânagar | Agra News - The Times of India",indiatimes.com,2026-02-22,https://timesofindia.indiatimes.com/city/agra/food-safety-teams-seize-adulterated-khoya-in-agra-edible-oil-in-mnagar/articleshow/128652372.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\1d6fe9c4c4ca3abc.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,1.0,LLM reading: edible oil is itself the adulterated product,"12,000 litres of adulterated edible oil in Muzaffarnagar",edible oil; cooking oil; mustard oil; rice bran oil,adulterated; adulteration; seized; raid; raided; food safety; FSDA; crackdown,,relevant,1.0,edible oil is itself the adulterated product,llama3.1:8b-instruct-q4_K_M
b8075067-8306-4f7c-bdcf-cb070bb9c2d8,"Coconut Oil Purity Test: FSSAI shares simple trick to detect adulteration in the oil you use for hair, skin and food",indiatimes.com,2026-03-10,https://economictimes.indiatimes.com/news/new-updates/coconut-oil-purity-test-fssai-shares-simple-trick-to-detect-adulteration-in-the-oil-you-use-for-hair-skin-and-food/articleshow/129389742.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\economictimes.indiatimes.com\f9199099156ebe44.txt,boolean,boolean_named_oils_fraud,True,adulterated_product,relevant,1.0,LLM reading: coconut oil is itself the adulterated food product,"Coconut Oil Purity Test: FSSAI shares simple trick to detect adulteration in the oil you use for hair, skin and food",coconut oil,adulterated; adulteration; contamination; food safety; FSSAI,,relevant,1.0,coconut oil is itself the adulterated food product,llama3.1:8b-instruct-q4_K_M
c26abcda-8d0e-45de-9518-110cc052b8f9,"Madhapur SOT busts adulterated cooking oil racket, two arrested",etemaaddaily.com,2026-03-10,https://www.en.etemaaddaily.com/world/hyderabad/madhapur-sot-busts-adulterated-cooking-oil-racket-two-arrested:191020,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\en.etemaaddaily.com\a7ecc82d68003aaf.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,1.0,LLM reading: adulterated cooking oil racket busted,Madhapur SOT busts adulterated cooking oil racket,cooking oil,adulterated; seized,,relevant,1.0,adulterated cooking oil racket busted,llama3.1:8b-instruct-q4_K_M
71f9fd0c-69ac-49cb-a69f-581824bf419a,Expired Mustard Oil Seized in Hazaribag Food Safety Raid | Ranchi News - The Times of India,indiatimes.com,2026-04-07,https://timesofindia.indiatimes.com/city/ranchi/expired-mustard-oil-seized-in-hazaribag-food-safety-raid/articleshow/130094279.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\e8f620ae7b3ae3db.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,1.0,LLM reading: Expired mustard oil was seized during a food safety raid.,expired mustard oil,mustard oil,seized; seizure; raid; food safety; Food Safety Officer; inspection,,relevant,1.0,Expired mustard oil was seized during a food safety raid.,llama3.1:8b-instruct-q4_K_M
9929d4ff-ea91-452f-ab91-9293d496f997,Repeated reuse of cooking oil can trigger serious health risks: Food Safety official,morungexpress.com,2026-04-23,https://morungexpress.com/repeated-reuse-of-cooking-oil-can-trigger-serious-health-risks-food-safety-official,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\morungexpress.com\e616e78532e9c55f.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,1.0,LLM reading: cooking oil is itself the adulterated product,reusing cooking oil can generate harmful chemicals that may lead to serious health problems,cooking oil,misbranded; food safety; FSSAI; Food Safety Officer,,relevant,1.0,cooking oil is itself the adulterated product,llama3.1:8b-instruct-q4_K_M
6855e046-c4f3-4758-b886-2f594024cb27,"Dark discoloration, high TPC levels found in used cooking oil of famous fast food chain: What FSSAI says about the health risks",indiatimes.com,2026-05-05,https://timesofindia.indiatimes.com/life-style/food-news/dark-discoloration-high-tpc-levels-found-in-cooking-oil-of-famous-fast-food-chain-what-fssai-says-about-the-health-risks/articleshow/130833701.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\8a2b76c3ff1163dd.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,1.0,"LLM reading: Used cooking oil is itself the adulterated food product, with high TPC levels and dark discoloration.",The TPC (Total Polar Compounds) levels in the cooking oil were found to be above permissible limits with dark discoloration.,edible oil; cooking oil,unsafe; food safety; FSSAI; inspection,,relevant,1.0,"Used cooking oil is itself the adulterated food product, with high TPC levels and dark discoloration.",llama3.1:8b-instruct-q4_K_M
9493ed1b-0669-4e6c-9333-386eac56dfb8,Hyderabad: Food safety inspection flags unsafe oil at KFC outlet in Kondapur,siasat.com,2026-05-05,https://www.siasat.com/hyderabad-food-safety-inspection-flags-unsafe-oil-at-kfc-outlet-in-kondapur-3465689/,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\siasat.com\52658b8925ea6be8.txt,proximity,proximity_oil_food_safety,True,adulterated_product,relevant,1.0,LLM reading: unsafe cooking oil at KFC outlet,Total Polar Compounds (TPC) levels in the cooking oil were found to be above the permissible limits,cooking oil,unsafe; food safety; FSSAI; inspection,,relevant,1.0,unsafe cooking oil at KFC outlet,llama3.1:8b-instruct-q4_K_M
4595338c-44aa-4b37-8a48-67aee1733fd8,"4,000 litres of suspected adulterated oil seized | Kanpur News - The Times of India",indiatimes.com,2026-05-17,https://timesofindia.indiatimes.com/city/kanpur/4000-litres-of-suspected-adulterated-oil-seized/articleshow/131143712.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\3db72b5a24309dbb.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,1.0,LLM reading: edible oil was seized as suspected adulterated product,"4,000 litres of suspected adulterated edible oil",edible oil,adulterated; adulteration; seized; raid,,relevant,1.0,edible oil was seized as suspected adulterated product,llama3.1:8b-instruct-q4_K_M
8b119f42-7411-44be-a19d-8ede493307c4,Daltonganj police seize spurious edible oil | Ranchi News - The Times of India,indiatimes.com,2026-06-18,https://timesofindia.indiatimes.com/city/ranchi/daltonganj-police-seize-spurious-edible-oil/articleshow/131829588.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\dcc14ef54d46bc64.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,1.0,LLM reading: edible oil is itself the adulterated product,spurious edible oil of a popular brand was busted,edible oil,adulteration; spurious; contamination; seized; food safety,,relevant,1.0,edible oil is itself the adulterated product,llama3.1:8b-instruct-q4_K_M
10ecc441-e883-46d7-a867-85fd8d2ae45d,"Unsafe cooking oil, pungent smell found at KFC in Hyderabad",siasat.com,2026-06-21,https://www.siasat.com/unsafe-cooking-oil-pungent-smell-found-at-kfc-in-hyderabad-3493459/,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\siasat.com\8790719ffe6315ac.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,1.0,LLM reading: unsafe cooking oil found at KFC outlet,unsafe cooking oil,cooking oil,unsafe; food safety; inspection,,relevant,1.0,unsafe cooking oil found at KFC outlet,llama3.1:8b-instruct-q4_K_M
62d066c4-37e0-4721-9fd3-f6a841813925,Food regulator bans blending of mustard oil with other edible oils,financialexpress.com,2021-03-31,https://www.financialexpress.com/market/commodities/food-regulator-bans-blending-of-mustard-oil-with-other-edible-oils/2223586/,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\financialexpress.com\35c23c6b20555217.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,1.0,LLM reading: Mustard oil is itself being adulterated with other edible oils.,blending of any kind of edible oil with mustard oil from June 8,edible oil; mustard oil; soybean oil; vegetable oil,food safety; FSSAI; banned,,relevant,1.0,Mustard oil is itself being adulterated with other edible oils.,llama3.1:8b-instruct-q4_K_M
146e2ef6-256d-4381-b9f3-1e3324ea4961,Edible oil industry readies for tough time over Indonesian ban on exports,indianexpress.com,2022-04-29,https://indianexpress.com/article/cities/pune/edible-oil-industry-readies-for-tough-time-over-indonesian-ban-on-exports-7892515/,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\indianexpress.com\c7ef72bdc074f0c1.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,1.0,LLM reading: palm oil is itself the adulterated/fake/spurious/unsafe/misbranded/seized or failed-sample food product,INDONESIA BANS EXPORT OF PALM OIL AND ITS DERIVATIVES,edible oil; refined oil; soya oil; palm oil,banned,,relevant,1.0,palm oil is itself the adulterated/fake/spurious/unsafe/misbranded/seized or failed-sample food product,llama3.1:8b-instruct-q4_K_M
8624e266-dab8-4448-ad08-b451538d5832,"5, including cop, arrested for stealing cooking oil in Pakistan. They used a police van",hindustantimes.com,2023-07-07,https://www.hindustantimes.com/world-news/5-including-cop-arrested-for-stealing-cooking-oil-in-pakistan-they-used-a-police-van-101688694534952.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\hindustantimes.com\48b27371edf76dcd.txt,title_only,title_oils_enforcement,True,adjacent_or_unclear,relevant,1.0,LLM reading: cooking oil is the adulterated product,used a police van to loot from goods vehicles transporting stocks of cooking oil,cooking oil,seized; raid,,relevant,1.0,cooking oil is the adulterated product,llama3.1:8b-instruct-q4_K_M
d10cbf4c-7f29-41cd-bb5c-f91639aabc0c,Major Edible Oil Theft Racket Dismantled in Ahmedabad: Seven Arrested | Ahmedabad News - Times of India,indiatimes.com,2024-10-12,https://timesofindia.indiatimes.com/city/ahmedabad/major-edible-oil-theft-racket-dismantled-in-ahmedabad-seven-arrested/articleshow/114174719.cms,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\fc92a25cc50ff1c7.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,1.0,"LLM reading: edible oil theft, extraction, and sale of sunflower edible oil and soybean edible oil",The complainant stated that Rahul Bharwad and Akhilesh Bhatia allegedly hired men and were involved in edible oil theft by conspiring with the drivers of tankers transporting sunflower edible oil.,edible oil; soybean oil; sunflower oil,,,relevant,1.0,"edible oil theft, extraction, and sale of sunflower edible oil and soybean edible oil",llama3.1:8b-instruct-q4_K_M
00990be3-4034-4b91-b48a-d5becb21f100,Mumbai: Over 50% edible oils seized in raids found non-certified,freepressjournal.in,2021-02-02,https://www.freepressjournal.in/mumbai/mumbai-over-50-edible-oils-seized-in-raids-found-non-certified,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\freepressjournal.in\d8b53446dadd7633.txt,proximity,proximity_mustard_oil_seized,True,adulterated_product,relevant,1.0,LLM reading: edible oil is itself the adulterated product,More than 50 per cent of edible oils seized by the Food and Drug Administration... have been found to be non-certified,palm oil,seized; FDA,,relevant,1.0,edible oil is itself the adulterated product,llama3.1:8b-instruct-q4_K_M
248bac9b-0717-482a-8cbc-e48198d11498,Adulteration in edible oil detected ,thehindu.com,2021-04-22,https://www.thehindu.com/news/cities/Tiruchirapalli/adulteration-in-edible-oil-detected/article34386473.ece,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehindu.com\474a54d200bd8f85.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,1.0,LLM reading: adulteration in edible oil detected,palm oil was found packaged as refined sunflower oil,edible oil; palm oil; sunflower oil,adulteration; seized; food safety,,relevant,1.0,adulteration in edible oil detected,llama3.1:8b-instruct-q4_K_M
ef7d4799-8c43-4861-ab70-36ba6f35a149,"Stopped adulteration, so mustard oil is expensive: Agriculture Minister Narendra Singh Tomar",freepressjournal.in,2021-06-09,https://www.freepressjournal.in/india/stopped-adulteration-so-mustard-oil-is-expensive-agriculture-minister-narendra-singh-tomar,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\freepressjournal.in\b02254b8a65debbb.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,1.0,"LLM reading: Mustard oil is mentioned as being adulterated and then stopped, making it expensive.",the government has decided that we will not mix any other edible oil in it so that its purity remains intact.,edible oil; mustard oil; vegetable oil,adulteration,,relevant,1.0,"Mustard oil is mentioned as being adulterated and then stopped, making it expensive.",llama3.1:8b-instruct-q4_K_M
8f4767ba-c3c6-4397-a1ba-431f8861a56f,FSSAI asks states to conduct inspections for enforcement of ban on blending of mustard oil ,thehindubusinessline.com,2021-06-09,https://www.thehindubusinessline.com/economy/agri-business/fssai-asks-states-to-conduct-inspections-for-enforcement-of-ban-on-blending-of-mustard-oil/article34769123.ece,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehindubusinessline.com\071edf6a0f0052d6.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,1.0,LLM reading: Mustard oil is the adulterated product in question.,FSSAI has banned blending of mustard oil with other edible oils to ensure purity and safety of these products.,mustard oil; vegetable oil,food safety; FSSAI; banned; inspection,,relevant,1.0,Mustard oil is the adulterated product in question.,llama3.1:8b-instruct-q4_K_M
07e977be-0c70-4b36-8959-20d0d0e76b85,"Indore: Edible oil worth Rs 9.90L seized from Palda area, 11 samples taken from factory",freepressjournal.in,2021-07-23,https://www.freepressjournal.in/indore/indore-edible-oil-worth-rs-990l-seized-from-palda-area-11-samples-taken-from-factory,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\freepressjournal.in\bf9d832fca34c6a0.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,1.0,"LLM reading: edible oil is itself the adulterated product, not just an adulterant in another food",The team seized edible oil worth Rs 9.90L.,edible oil; soybean oil; sunflower oil; coconut oil,seized; food safety; FSSAI; inspection,,relevant,1.0,"edible oil is itself the adulterated product, not just an adulterant in another food",llama3.1:8b-instruct-q4_K_M
6a0dbe30-870e-47c3-b9dc-f6dbcee889b8,"Indore: In ongoing war against adulteration, 3K lt edible oil seized from two units",freepressjournal.in,2021-09-26,https://www.freepressjournal.in/indore/indore-in-ongoing-war-against-adulteration-3k-lt-edible-oil-seizedfrom-two-units,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\freepressjournal.in\4ed718af89504dd1.txt,title_only,title_core_oils_fraud,True,adulterated_product,relevant,1.0,LLM reading: edible oil is itself the adulterated food product,"3,000 litres of oil was seized from the two units",edible oil,adulterated; adulteration; seized; raided,,relevant,1.0,edible oil is itself the adulterated food product,llama3.1:8b-instruct-q4_K_M
67649daf-178f-4ec3-ba3f-89907a6f071f,Madhya Pradesh: Burnt palm oil seized from namkeen factory,freepressjournal.in,2021-09-27,https://www.freepressjournal.in/ujjain/madhya-pradesh-burnt-palm-oil-seized-from-namkeen-factory,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\freepressjournal.in\262a21edee0eb850.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,1.0,LLM reading: palm oil is itself the adulterated food product,"Samples of namkeen, palm oil...",palm oil,seized; inspection,,relevant,1.0,palm oil is itself the adulterated food product,llama3.1:8b-instruct-q4_K_M
90ee2ae8-f0ec-4ba2-894c-238a7fcf01c0,About 2.42% edible oil samples non-compliant on safety standards,thehindubusinessline.com,2021-12-29,https://www.thehindubusinessline.com/news/about-242-edible-oil-samples-non-compliant-on-safety-standards/article38062922.ece,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehindubusinessline.com\4b1e0cf3761a5312.txt,boolean,boolean_oils_enforcement_evidence,True,adulterated_product,relevant,0.94,LLM reading: edible oil samples found non-compliant with safety standards,out of the 4461 samples collected about 2.42 per cent samples were found to be non-compliant with safety standards,edible oil; mustard oil; soybean oil; palm oil; groundnut oil; sesame oil; sunflower oil; rice bran oil; cottonseed oil; coconut oil,adulteration; misbranding; substandard; food safety; FSSAI; samples collected,,relevant,0.9,edible oil samples found non-compliant with safety standards,llama3.1:8b-instruct-q4_K_M
618e66d1-ae63-4989-bf99-b720d350834f,Suspected adulterated oil,thehindu.com,2022-03-02,https://www.thehindu.com/news/cities/Tiruchirapalli/food-safety-officials-crack-the-whip-on-adulteration-of-edible-oil-in-tiruchi/article65183634.ece,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehindu.com\93f73e1dae4b16e6.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,1.0,LLM reading: edible oil adulteration incident,"a consignment of about 1,150 litres of the two edible oil varieties",edible oil; palm oil; groundnut oil; rice bran oil,adulterated; adulteration; food safety; Food Safety Department; lab test; inspection,,relevant,1.0,edible oil adulteration incident,llama3.1:8b-instruct-q4_K_M
75be9b9c-4a5b-4735-9a2b-656806054326,Vigilance officials conduct raids to check hoarding of edible oil,thehindu.com,2022-03-07,https://www.thehindu.com/news/cities/Visakhapatnam/vigilance-officials-conduct-raids-to-check-hoarding-of-edible-oil/article65202544.ece,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehindu.com\17d3e649a1474faf.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,1.0,LLM reading: edible oil is itself the adulterated product,"47,141 litres of cooking oil was seized",edible oil; cooking oil,seized,,relevant,1.0,edible oil is itself the adulterated product,llama3.1:8b-instruct-q4_K_M
a722afd6-4c74-4b8e-bd8a-509e1f613a3a,Edible oil worth Rs 6.3 cr seized in raids,newindianexpress.com,2022-03-19,https://www.newindianexpress.com/states/andhra-pradesh/2022/mar/19/edible-oil-worth-rs-63-cr-seized-in-raids-2431767.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\newindianexpress.com\d91be89405f3c97c.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,1.0,LLM reading: edible oil is the adulterated product,274 metric tonnes of edible oil worth Rs 6.30 crore,edible oil,seized,,relevant,1.0,edible oil is the adulterated product,llama3.1:8b-instruct-q4_K_M
40987071-a40c-427d-a20c-9893f7cd2188,"Edible oil traders booked, stocks worth ₹29 crore seized in surprise raids in Andhra Pradesh    ",thehindu.com,2022-03-20,https://www.thehindu.com/news/national/andhra-pradesh/edible-oil-traders-booked-stocks-worth-29-crore-seized-in-surprise-raids-in-andhra-pradesh/article65243587.ece,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehindu.com\31e6302db0817ba1.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,1.0,LLM reading: edible oil is the adulterated product,"about 1,660 tonnes of stocks worth about ₹29 crore of edible oils",edible oil,seized; food safety,,relevant,1.0,edible oil is the adulterated product,llama3.1:8b-instruct-q4_K_M
b106ced1-195a-4b36-bf3f-744d011986a3,Vigilance raids edible oil hoarders across Andhra Pradesh | Vigilance raids edible oil hoarders across Andhra Pradesh,deccanchronicle.com,2022-03-21,https://www.deccanchronicle.com/nation/current-affairs/210322/ap-launches-raids-on-illegal-hoarding-of-oil.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\deccanchronicle.com\6bd7eeba946949f9.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,1.0,LLM reading: edible oil hoarding and adulteration incident,Vigilance raids edible oil hoarders across Andhra Pradesh,edible oil,adulteration; seized; food safety,,relevant,1.0,edible oil hoarding and adulteration incident,llama3.1:8b-instruct-q4_K_M
939e6994-46dd-42ab-8962-2c1d25e43028,Vigilance raids edible oil units in Andhra Pradesh | Vigilance raids edible oil units in Andhra Pradesh,deccanchronicle.com,2022-03-25,https://www.deccanchronicle.com/nation/in-other-news/250322/vigilance-raids-edible-oil-units-in-state.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\deccanchronicle.com\d55ec93f07c7e8c3.txt,title_only,title_oils_enforcement,True,adulterated_product,relevant,1.0,LLM reading: edible oil units raided for hoarding,Vigilance raids edible oil units in Andhra Pradesh,edible oil,food safety,,relevant,1.0,edible oil units raided for hoarding,llama3.1:8b-instruct-q4_K_M
13056c52-7d02-46fe-870c-0b24a04bbbfe,332 edible oil traders raided across Andhra Pradesh,newindianexpress.com,2022-03-26,https://www.newindianexpress.com/states/andhra-pradesh/2022/mar/27/332-edible-oil-traders-raided-across-andhra-pradesh-2434670.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\newindianexpress.com\cdf7bd68b5da68a4.txt,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,0.94,LLM reading: raids on edible oil traders,332 edible oil traders raided,edible oil,substandard; raided; FSSAI,,relevant,0.8,raids on edible oil traders,llama3.1:8b-instruct-q4_K_M
