edge_id,corpus,food_pool,source_id,snippet_id,source_file_or_url,food,food_surface,adulterant,adulterant_surface,relation,confidence,evidence_span,specific_candidate
98d3e113843493caab3a,News,Milk,milk-3812e38befd121be,milk-3812e38befd121be_chunk_0002,https://indianexpress.com/article/health-wellness/packaged-foods-children-diets-practices-meal-plans-10756755/,grains,grains,aflatoxins,aflatoxins,hasadulterant,0.85,"Poorly stored grains, nuts and spices may develop moulds that produce aflatoxins",True
4a0d4d3ede04bb0b5c40,News,Milk,milk-3860e6654d518030,milk-3860e6654d518030_chunk_0001,https://www.freepressjournal.in/india/fake-paneer-racket-busted-toxic-chemicals-like-urea-detergent-used-in-up,Paneer,paneer,urea,urea,hasadulterant,0.95,fake paneer being produced using harmful chemicals such as urea,True
e0d02cee5bb8383e659f,News,Milk,milk-3860e6654d518030,milk-3860e6654d518030_chunk_0001,https://www.freepressjournal.in/india/fake-paneer-racket-busted-toxic-chemicals-like-urea-detergent-used-in-up,Paneer,paneer,tinopal,Tinopal,hasadulterant,0.95,"fake paneer (cottage cheese) being produced using harmful chemicals such as urea, detergent, and Tinopal",True
1c193bf9ae4dab5d4994,News,Milk,milk-3860e6654d518030,milk-3860e6654d518030_chunk_0001,https://www.freepressjournal.in/india/fake-paneer-racket-busted-toxic-chemicals-like-urea-detergent-used-in-up,Paneer,paneer,ala,Ala,hasadulterant,0.95,manufacturers are adding Tinopal and 'Ala',True
127661d5d13446db5f80,News,Milk,milk-3860e6654d518030,milk-3860e6654d518030_chunk_0001,https://www.freepressjournal.in/india/fake-paneer-racket-busted-toxic-chemicals-like-urea-detergent-used-in-up,Milk,milk,palm oil family,palm oil,issubstitutefor,0.9,"mixing palm oil, detergent, urea, and synthetic chemicals instead of milk",True
0504edc11075707e36b8,News,Milk,milk-3860e6654d518030,milk-3860e6654d518030_chunk_0002,https://www.freepressjournal.in/india/fake-paneer-racket-busted-toxic-chemicals-like-urea-detergent-used-in-up,Paneer,fake paneer,urea,urea,hasadulterant,0.95,"Urea, detergent, and Tinopal, when ingested",True
dbb840518e983606913b,News,Milk,milk-3860e6654d518030,milk-3860e6654d518030_chunk_0002,https://www.freepressjournal.in/india/fake-paneer-racket-busted-toxic-chemicals-like-urea-detergent-used-in-up,Paneer,fake paneer,detergent,detergent,hasadulterant,0.95,"Urea, detergent, and Tinopal, when ingested",True
b20b19cfcc4c4b6afa65,News,Milk,milk-3860e6654d518030,milk-3860e6654d518030_chunk_0002,https://www.freepressjournal.in/india/fake-paneer-racket-busted-toxic-chemicals-like-urea-detergent-used-in-up,Paneer,fake paneer,tinopal,Tinopal,hasadulterant,0.95,"Urea, detergent, and Tinopal, when ingested",True
0f17cdf389c9c8398de0,News,Milk,milk-3937c478532e8602,milk-3937c478532e8602_chunk_0002,https://www.theweek.in/theweek/statescan/2024/10/05/political-stunts-in-the-wake-of-the-tirumala-adulteration-case-are-unlikely-to-yield-electoral-gains-tirupati-laddu-controversy.html,Ghee,ghee,plant oil,plant oil,hasadulterant,0.75,The test report said it could have been adulterated with plant oil,True
0f17cdf389c9c8398de0,News,Milk,milk-3937c478532e8602,milk-3937c478532e8602_chunk_0002,https://www.theweek.in/theweek/statescan/2024/10/05/political-stunts-in-the-wake-of-the-tirumala-adulteration-case-are-unlikely-to-yield-electoral-gains-tirupati-laddu-controversy.html,Ghee,ghee,plant oil,plant oil,hasadulterant,0.85,adulterated with plant oil and animal fat,True
0b82a4c3013bbe01a83e,News,Milk,milk-3937c478532e8602,milk-3937c478532e8602_chunk_0003,https://www.theweek.in/theweek/statescan/2024/10/05/political-stunts-in-the-wake-of-the-tirumala-adulteration-case-are-unlikely-to-yield-electoral-gains-tirupati-laddu-controversy.html,Ghee,ghee,lard/pig fat,pork fat,hasadulterant,0.75,The lab report said the ghee could contain pork and beef fats,True
0c73c0c193807a08ae9e,News,Milk,milk-3937c478532e8602,milk-3937c478532e8602_chunk_0003,https://www.theweek.in/theweek/statescan/2024/10/05/political-stunts-in-the-wake-of-the-tirumala-adulteration-case-are-unlikely-to-yield-electoral-gains-tirupati-laddu-controversy.html,Ghee,ghee,beef tallow,beef fat,hasadulterant,0.75,The lab report said the ghee could contain pork and beef fats,True
6f83d16a6c12881dd3dc,News,Milk,milk-3937c478532e8602,milk-3937c478532e8602_chunk_0005,https://www.theweek.in/theweek/statescan/2024/10/05/political-stunts-in-the-wake-of-the-tirumala-adulteration-case-are-unlikely-to-yield-electoral-gains-tirupati-laddu-controversy.html,Ghee,desi cow ghee,butter oil derived from cross bred cows,butter oil derived from cross-bred cows,issubstitutefor,0.85,"replaced the Agama Shastra-mandated, traditional bilona-made desi cow ghee with butter oil derived from cross-bred cows",True
c1d518eced1b5df823df,News,Milk,milk-39a511236292f944,milk-39a511236292f944_chunk_0001,https://timesofindia.indiatimes.com/city/lucknow/crackdown-on-adulterated-food-across-state-ahead-of-diwali/articleshow/124589368.cms,Paneer,paneer,adulterant,adulterant,hasadulterant,0.8,400 kg of adulterated paneer was destroyed,False
81b002329ba754822c9b,News,Milk,milk-39bc1a13a79ae513,milk-39bc1a13a79ae513_chunk_0002,https://www.newindianexpress.com/states/tamil-nadu/2025/Feb/08/collective-efforts-needed-in-the-battle-against-plastic,Milk,milk,plastic,plastic,hasadulterant,0.85,ingestion of plastics by cows also contaminates milk,True
7fefd711a79e4a8a1349,News,Milk,milk-39bc1a13a79ae513,milk-39bc1a13a79ae513_chunk_0002,https://www.newindianexpress.com/states/tamil-nadu/2025/Feb/08/collective-efforts-needed-in-the-battle-against-plastic,meat,meat,plastic,plastic,hasadulterant,0.85,ingestion of plastics by cows also contaminates milk and meat,True
0488b5e36dcbc3f846c8,News,Milk,milk-39bc1a13a79ae513,milk-39bc1a13a79ae513_chunk_0003,https://www.newindianexpress.com/states/tamil-nadu/2025/Feb/08/collective-efforts-needed-in-the-battle-against-plastic,seafood,seafood,microplastics,microplastics,hasadulterant,0.9,"Microplastics contaminate drinking water, seafood",True
726767670b78464127b7,News,Milk,milk-39bc1a13a79ae513,milk-39bc1a13a79ae513_chunk_0003,https://www.newindianexpress.com/states/tamil-nadu/2025/Feb/08/collective-efforts-needed-in-the-battle-against-plastic,poultry,poultry,microplastics,microplastics,hasadulterant,0.9,"Microplastics contaminate drinking water, seafood, poultry",True
148c47d588e753e07931,News,Milk,milk-39bc1a13a79ae513,milk-39bc1a13a79ae513_chunk_0003,https://www.newindianexpress.com/states/tamil-nadu/2025/Feb/08/collective-efforts-needed-in-the-battle-against-plastic,fruits,fruits,microplastics,microplastics,hasadulterant,0.9,"Microplastics contaminate drinking water, seafood, poultry, fruits",True
2e006d2f95b638cf695c,News,Milk,milk-39bc1a13a79ae513,milk-39bc1a13a79ae513_chunk_0003,https://www.newindianexpress.com/states/tamil-nadu/2025/Feb/08/collective-efforts-needed-in-the-battle-against-plastic,vegetables,vegetables,microplastics,microplastics,hasadulterant,0.9,"Microplastics contaminate drinking water, seafood, poultry, fruits, vegetables",True
2c6bc4944090b088932b,News,Milk,milk-39bc1a13a79ae513,milk-39bc1a13a79ae513_chunk_0003,https://www.newindianexpress.com/states/tamil-nadu/2025/Feb/08/collective-efforts-needed-in-the-battle-against-plastic,prepared foods,prepared foods,microplastics,microplastics,hasadulterant,0.9,"Microplastics contaminate drinking water, seafood, poultry, fruits, vegetables, and even prepared foods",True
f673f05a8136c032c847,News,Milk,milk-39bc1a13a79ae513,milk-39bc1a13a79ae513_chunk_0004,https://www.newindianexpress.com/states/tamil-nadu/2025/Feb/08/collective-efforts-needed-in-the-battle-against-plastic,Milk,milk,plastic waste,plastic waste,hasadulterant,0.85,ingestion of plastics by cows also contaminates milk,True
bb153c0c60c11cf1857c,News,Milk,milk-39bc1a13a79ae513,milk-39bc1a13a79ae513_chunk_0004,https://www.newindianexpress.com/states/tamil-nadu/2025/Feb/08/collective-efforts-needed-in-the-battle-against-plastic,meat,meat,plastic waste,plastic waste,hasadulterant,0.85,ingestion of plastics by cows also contaminates milk and meat,True
d7ac9a8a68ad60c99450,News,Milk,milk-3ac7e83afff271bf,milk-3ac7e83afff271bf_chunk_0001,https://www.newsx.com/india/artificial-ghee-supplied-tirumala-tirupati-devasthanams-laddu-ghee-found-adulterated-with-palm-oil-sit-chargesheet-names-36-accused-exposes-hawala-link-tirupati-laddu-scam-155783/,Ghee,ghee,palm oil family,palm oil,hasadulterant,0.95,"the ghee used in the sacred prasdam was heavily adulterated with vegetable oils, primarily palm oil",True
a7eb5b685ca8271ef36c,News,Milk,milk-3ac7e83afff271bf,milk-3ac7e83afff271bf_chunk_0001,https://www.newsx.com/india/artificial-ghee-supplied-tirumala-tirupati-devasthanams-laddu-ghee-found-adulterated-with-palm-oil-sit-chargesheet-names-36-accused-exposes-hawala-link-tirupati-laddu-scam-155783/,Ghee,ghee,palm oil family,palm oil,issubstitutefor,0.9,"the ghee used in the sacred prasdam was heavily adulterated with vegetable oils, primarily palm oil",True
d7ac9a8a68ad60c99450,News,Milk,milk-3ac7e83afff271bf,milk-3ac7e83afff271bf_chunk_0001,https://www.newsx.com/india/artificial-ghee-supplied-tirumala-tirupati-devasthanams-laddu-ghee-found-adulterated-with-palm-oil-sit-chargesheet-names-36-accused-exposes-hawala-link-tirupati-laddu-scam-155783/,Ghee,ghee,palm oil family,palm oil,hasadulterant,0.95,"ghee used in the sacred prasdam was heavily adulterated with vegetable oils, primarily palm oil",True
5693480a29be9aa65c79,News,Milk,milk-3c680c25800ee3f3,milk-3c680c25800ee3f3_chunk_0001,https://www.thehansindia.com/andhra-pradesh/ysrcp-demands-cbi-probe-1055453,Milk,milk,ethylene glycol,ethylene glycol,hasadulterant,0.85,ethylene glycol entered the milk,True
69a8c5c588442431c668,News,Milk,milk-3e085d4a6d2bb9a0,milk-3e085d4a6d2bb9a0_chunk_0003,https://www.opindia.com/2026/02/punjab-2700-women-died-cancer-2025-13299-five-years-seechewal-links-surge-water-pollution-farm-chemicals/,Milk,breast milk,ddt,DDT,hasadulterant,0.95,presence of harmful chemicals such as DDT was detected in the breast milk,True
a339604225c68a3bc8da,News,Milk,milk-3e13dc47c27f74ce,milk-3e13dc47c27f74ce_chunk_0001,https://www.deccanherald.com/india/andhra-pradesh/andhra-pradesh-milk-adulteration-death-toll-rises-to-16-3940440,Milk,milk,ethylene glycol,ethylene glycol,hasadulterant,0.95,milk contaminated with the toxic substance ethylene glycol,True
04ad0809103aae68b060,News,Milk,milk-3f1ab04360b80cfd,milk-3f1ab04360b80cfd_chunk_0001,https://indianexpress.com/article/health-wellness/fake-paneer-khoya-seized-up-holi-health-10561195/,Khoya/mawa,khoya,fungus,fungus,hasadulterant,0.9,testing in a mobile laboratory revealed the presence of adulterants and fungus,True
f6cc9856cdb61fcd36d2,News,Milk,milk-3f1ab04360b80cfd,milk-3f1ab04360b80cfd_chunk_0001,https://indianexpress.com/article/health-wellness/fake-paneer-khoya-seized-up-holi-health-10561195/,Paneer,paneer,adulterants,adulterants,hasadulterant,0.85,confiscated adulterated paneer,False
8e55f4003442ba68ac2c,News,Milk,milk-3f1ab04360b80cfd,milk-3f1ab04360b80cfd_chunk_0002,https://indianexpress.com/article/health-wellness/fake-paneer-khoya-seized-up-holi-health-10561195/,Milk,milk products,starch,starch,hasadulterant,0.9,"For most milk products, the adulteration is in the form of starch",True
9779e5587a32cab2a7b8,News,Milk,milk-3f1ab04360b80cfd,milk-3f1ab04360b80cfd_chunk_0002,https://indianexpress.com/article/health-wellness/fake-paneer-khoya-seized-up-holi-health-10561195/,Milk,milk products,saccharine,saccharine,hasadulterant,0.9,"For most milk products, the adulteration is in the form of starch or saccharine",True
bc2730ca2f4bd3914f73,News,Milk,milk-3f1ab04360b80cfd,milk-3f1ab04360b80cfd_chunk_0002,https://indianexpress.com/article/health-wellness/fake-paneer-khoya-seized-up-holi-health-10561195/,Milk,milk,urea,urea,hasadulterant,0.9,Urea and detergent have also been found in milk,True
47ebb541cbe20f215085,News,Milk,milk-3f1ab04360b80cfd,milk-3f1ab04360b80cfd_chunk_0002,https://indianexpress.com/article/health-wellness/fake-paneer-khoya-seized-up-holi-health-10561195/,Milk,milk,detergent,detergent,hasadulterant,0.9,Urea and detergent have also been found in milk,True
a468ff424048a94c9adb,News,Milk,milk-3f1ab04360b80cfd,milk-3f1ab04360b80cfd_chunk_0002,https://indianexpress.com/article/health-wellness/fake-paneer-khoya-seized-up-holi-health-10561195/,Paneer,analogue paneer,vegetable oil/fat,vegetable oil,hasadulterant,0.85,milk fats and proteins are substituted by constituents such as vegetable oil,True
cd0a8d077267656ed541,News,Milk,milk-3f1ab04360b80cfd,milk-3f1ab04360b80cfd_chunk_0002,https://indianexpress.com/article/health-wellness/fake-paneer-khoya-seized-up-holi-health-10561195/,Paneer,analogue paneer,vegetable proteins,vegetable proteins,hasadulterant,0.85,"substituted by constituents such as vegetable oil, fats, vegetable proteins",True
31b25d832766d7f0159d,News,Milk,milk-41fa8a1322cd24cd,milk-41fa8a1322cd24cd_chunk_0001,https://www.deccanherald.com/health/explained-why-this-ngo-urged-centre-to-alert-parents-on-formula-milk-4012521,powdered infant formula,powdered infant formula,harmful pathogens,harmful pathogens,hasadulterant,0.85,"powdered formula feed may not be completely sterile, exposing babies to harmful pathogens",True
7929994398e7f254edae,News,Milk,milk-41fa8a1322cd24cd,milk-41fa8a1322cd24cd_chunk_0002,https://www.deccanherald.com/health/explained-why-this-ngo-urged-centre-to-alert-parents-on-formula-milk-4012521,powdered infant formula,powdered infant formula,enterococcus faecium,Enterococcus faecium,hasadulterant,0.85,Enterococcus faecium (a bacteria usually found in human intestines but can cause serious infections),True
cbab12d071ac76741bab,News,Milk,milk-41fa8a1322cd24cd,milk-41fa8a1322cd24cd_chunk_0003,https://www.deccanherald.com/health/explained-why-this-ngo-urged-centre-to-alert-parents-on-formula-milk-4012521,powdered infant formula,powdered infant formula,enterobacteriaceae,Enterobacteriaceae,hasadulterant,0.8,"Enterobacteriaceae, a major concern during formula milk production",True
fbbe78a4ac57fc30c037,News,Milk,milk-424bc02828430f1c,milk-424bc02828430f1c_chunk_0001,https://www.opindia.com/2024/05/muslim-mehar-jahan-burns-private-part-husband-mannan-zaidi-uttar-pradesh-arrested/,Milk,milk,intoxicants,intoxicants,hasadulterant,0.9,milk which was spiked with intoxicants,True
25d8cec19e4a55b41827,News,Milk,milk-42842836bdc8f125,milk-42842836bdc8f125_chunk_0001,https://www.hindustantimes.com/cities/mumbai-news/police-suspect-duo-may-have-used-similar-method-to-poison-victim-s-mother-seek-medical-report-101670093565184.html,food,food,thallium,thallium,hasadulterant,0.9,allegedly given thallium and arsenic through food,True
d211a24d9854b14c2d7f,News,Milk,milk-42842836bdc8f125,milk-42842836bdc8f125_chunk_0001,https://www.hindustantimes.com/cities/mumbai-news/police-suspect-duo-may-have-used-similar-method-to-poison-victim-s-mother-seek-medical-report-101670093565184.html,food,food,arsenic,arsenic,hasadulterant,0.9,allegedly given thallium and arsenic through food,True
d984abb1cef0582ba480,News,Milk,milk-428c86809981aab7,milk-428c86809981aab7_chunk_0001,https://timesofindia.indiatimes.com/life-style/food-news/3800-kg-mango-pulp-worth-rs-2-23000-adulterated-with-unsafe-colours-destroyed-how-to-identify-fake-mangoes-at-home/articleshow/130280780.cms,mango pulp,mango pulp,unauthorised food colours,unauthorised food colours,hasadulterant,0.95,mango pulp was being manufactured using unauthorised food colours,True
37752fcd6ced137e5a30,News,Milk,milk-428c86809981aab7,milk-428c86809981aab7_chunk_0001,https://timesofindia.indiatimes.com/life-style/food-news/3800-kg-mango-pulp-worth-rs-2-23000-adulterated-with-unsafe-colours-destroyed-how-to-identify-fake-mangoes-at-home/articleshow/130280780.cms,mango pulp,mango pulp,substances not permitted under food safety regulations,substances not permitted under food safety regulations,hasadulterant,0.9,mango pulp was being manufactured using unauthorised food colours and other substances not permitted under food safety regulations,True
4b5a3aae7ddaf28d3af6,News,Milk,milk-428c86809981aab7,milk-428c86809981aab7_chunk_0001,https://timesofindia.indiatimes.com/life-style/food-news/3800-kg-mango-pulp-worth-rs-2-23000-adulterated-with-unsafe-colours-destroyed-how-to-identify-fake-mangoes-at-home/articleshow/130280780.cms,mango pulp,mango pulp,liquid saffron coloured solution,liquid saffron-coloured solution,hasadulterant,0.95,"additives used included sugar, cow's milk, and a liquid saffron-coloured solution",True
84e97c5adaad68296f7f,News,Milk,milk-43933f3e3b746258,milk-43933f3e3b746258_chunk_0001,https://timesofindia.indiatimes.com/city/vijayawada/rajahmundry-milk-adulteration-toll-climbs-to-11/articleshow/129285749.cms,Milk,milk,ethylene glycol,Ethylene Glycol,hasadulterant,0.95,"milk contaminated with Ethylene Glycol (EG), a toxic industrial chemical",True
d2dd441cb57b3dc294aa,News,Milk,milk-4461b9e34e6abf18,milk-4461b9e34e6abf18_chunk_0001,https://www.news18.com/politics/animal-fat-in-tirupati-laddu-prasadam-karnataka-milk-federation-clarifies-after-andhra-cms-allegations-9056355.html,tirupati prasadam,Tirupati prasadam,beef tallow,beef tallow,hasadulterant,0.85,"adulterated oil containing ""beef tallow"" in the ghee used for making the world-renowned Tirupati prasadam",True
dbc6179ce108e822e6e3,News,Milk,milk-4461b9e34e6abf18,milk-4461b9e34e6abf18_chunk_0004,https://www.news18.com/politics/animal-fat-in-tirupati-laddu-prasadam-karnataka-milk-federation-clarifies-after-andhra-cms-allegations-9056355.html,Ghee,ghee,animal fat,animal fat,issubstitutefor,0.8,used animal fat instead of ghee,True
47dee97e522a224e67b2,News,Milk,milk-4461b9e34e6abf18,milk-4461b9e34e6abf18_chunk_0004,https://www.news18.com/politics/animal-fat-in-tirupati-laddu-prasadam-karnataka-milk-federation-clarifies-after-andhra-cms-allegations-9056355.html,tirupati prasadam,Tirupati prasadam,animal fat,animal fat,hasadulterant,0.75,allegation that animal fat was used in the ghee for making the famous Tirupati prasadam,True
4903caf438299ff66bac,News,Milk,milk-4461b9e34e6abf18,milk-4461b9e34e6abf18_chunk_0004,https://www.news18.com/politics/animal-fat-in-tirupati-laddu-prasadam-karnataka-milk-federation-clarifies-after-andhra-cms-allegations-9056355.html,laddus,laddus,animal fat,animal fat,hasadulterant,0.85,they used animal fat instead of ghee,True
369c9c454b391b895855,News,Milk,milk-4649faef76819529,milk-4649faef76819529_chunk_0020,https://indianexpress.com/article/upsc-current-affairs/upsc-key-cop29-kodo-millet-private-property-and-the-common-good-9664584/,kodo millet,kodo millet,cyclopiazonic acid,cyclopiazonic acid,hasadulterant,0.95,Cyclopiazonic acid is one of the major mycotoxins associated with Kodo millet.,True
4af88f4f4ee83dd3ed82,News,Milk,milk-4649faef76819529,milk-4649faef76819529_chunk_0020,https://indianexpress.com/article/upsc-current-affairs/upsc-key-cop29-kodo-millet-private-property-and-the-common-good-9664584/,kodo millet,kodo millet,ergot,Ergot,hasadulterant,0.9,"Ergot is a parasitic fungal endophyte that grows in the ear heads of various blades of grass, most frequently on kodo millet.",True
dab764cd4d9b187d3aa9,News,Milk,milk-465f847feeedb412,milk-465f847feeedb412_chunk_0001,https://www.thehansindia.com/hans/young-hans/iit-ms-3d-portable-device-to-detect-milk-adulteration-789906,Milk,milk,urea,urea,hasadulterant,0.95,detect multiple substances commonly used as adulterating agents including urea,True
4eb5ec015205d0703f93,News,Milk,milk-465f847feeedb412,milk-465f847feeedb412_chunk_0001,https://www.thehansindia.com/hans/young-hans/iit-ms-3d-portable-device-to-detect-milk-adulteration-789906,Milk,milk,detergent,detergents,hasadulterant,0.95,"detect multiple substances commonly used as adulterating agents including urea, detergents",True
eccb0b89489f36efa919,News,Milk,milk-465f847feeedb412,milk-465f847feeedb412_chunk_0001,https://www.thehansindia.com/hans/young-hans/iit-ms-3d-portable-device-to-detect-milk-adulteration-789906,Milk,milk,soap,soap,hasadulterant,0.95,"detect multiple substances commonly used as adulterating agents including urea, detergents, soap",True
ba7581a0162f92b9242a,News,Milk,milk-465f847feeedb412,milk-465f847feeedb412_chunk_0001,https://www.thehansindia.com/hans/young-hans/iit-ms-3d-portable-device-to-detect-milk-adulteration-789906,Milk,milk,starch,starch,hasadulterant,0.95,"detect multiple substances commonly used as adulterating agents including urea, detergents, soap, starch",True
19b8ede45ffd31e7f7f5,News,Milk,milk-465f847feeedb412,milk-465f847feeedb412_chunk_0001,https://www.thehansindia.com/hans/young-hans/iit-ms-3d-portable-device-to-detect-milk-adulteration-789906,Milk,milk,hydrogen peroxide,hydrogen peroxide,hasadulterant,0.95,"detect multiple substances commonly used as adulterating agents including urea, detergents, soap, starch, hydrogen peroxide",True
20591c75a141d1d376cc,News,Milk,milk-465f847feeedb412,milk-465f847feeedb412_chunk_0001,https://www.thehansindia.com/hans/young-hans/iit-ms-3d-portable-device-to-detect-milk-adulteration-789906,Milk,milk,sodium hydrogen carbonate,sodium-hydrogen-carbonate,hasadulterant,0.95,detect multiple substances commonly used as adulterating agents including ... sodium-hydrogen-carbonate,True
39a026d5b59e289197fc,News,Milk,milk-465f847feeedb412,milk-465f847feeedb412_chunk_0001,https://www.thehansindia.com/hans/young-hans/iit-ms-3d-portable-device-to-detect-milk-adulteration-789906,Milk,milk,salt,salt,hasadulterant,0.95,"detect multiple substances commonly used as adulterating agents including urea, detergents, soap, starch, hydrogen peroxide, sodium-hydrogen-carbonate and salt",True
c50b457209f0ff90a1e3,News,Milk,milk-46a2c382dbef8ef6,milk-46a2c382dbef8ef6_chunk_0001,https://www.thehindu.com/news/national/tamil-nadu/iit-madras-researchers-develop-device-to-test-milk-adulteration/article66667682.ece,Milk,milk,urea,urea,hasadulterant,0.95,detect commonly used adulterating agents such as urea,True
d39ca4e1826fd33c7eb6,News,Milk,milk-46a2c382dbef8ef6,milk-46a2c382dbef8ef6_chunk_0001,https://www.thehindu.com/news/national/tamil-nadu/iit-madras-researchers-develop-device-to-test-milk-adulteration/article66667682.ece,Milk,milk,detergent,detergents,hasadulterant,0.95,"detect commonly used adulterating agents such as urea, detergents, soap",True
698e7dbcb11c18792187,News,Milk,milk-46a2c382dbef8ef6,milk-46a2c382dbef8ef6_chunk_0001,https://www.thehindu.com/news/national/tamil-nadu/iit-madras-researchers-develop-device-to-test-milk-adulteration/article66667682.ece,Milk,milk,soap,soap,hasadulterant,0.95,"detect commonly used adulterating agents such as urea, detergents, soap",True
5c24eff9e172f09a75d6,News,Milk,milk-46a2c382dbef8ef6,milk-46a2c382dbef8ef6_chunk_0001,https://www.thehindu.com/news/national/tamil-nadu/iit-madras-researchers-develop-device-to-test-milk-adulteration/article66667682.ece,Milk,milk,starch,starch,hasadulterant,0.95,"detect commonly used adulterating agents such as urea, detergents, soap, starch",True
525de7cad45e61261a67,News,Milk,milk-46a2c382dbef8ef6,milk-46a2c382dbef8ef6_chunk_0001,https://www.thehindu.com/news/national/tamil-nadu/iit-madras-researchers-develop-device-to-test-milk-adulteration/article66667682.ece,Milk,milk,hydrogen peroxide,hydrogen peroxide,hasadulterant,0.95,"detect commonly used adulterating agents such as urea, detergents, soap, starch, hydrogen peroxide",True
92752eb1a3c027052118,News,Milk,milk-46a2c382dbef8ef6,milk-46a2c382dbef8ef6_chunk_0001,https://www.thehindu.com/news/national/tamil-nadu/iit-madras-researchers-develop-device-to-test-milk-adulteration/article66667682.ece,Milk,milk,sodium hydrogen carbonate,sodium-hydrogen-carbonate,hasadulterant,0.95,detect commonly used adulterating agents such as ... sodium-hydrogen-carbonate,True
0c53d6008ee15f9f04bb,News,Milk,milk-46a2c382dbef8ef6,milk-46a2c382dbef8ef6_chunk_0001,https://www.thehindu.com/news/national/tamil-nadu/iit-madras-researchers-develop-device-to-test-milk-adulteration/article66667682.ece,Milk,milk,salt,salt,hasadulterant,0.95,"detect commonly used adulterating agents such as urea, detergents, soap, starch, hydrogen peroxide, sodium-hydrogen-carbonate and salt",True
a2f9860351a0dda0f13a,News,Milk,milk-46f24b7aeba827cc,milk-46f24b7aeba827cc_chunk_0001,https://economictimes.indiatimes.com/opinion/et-commentary/view-the-very-cheesy-business-of-passing-off-doosri-cheez-as-asli-cheese-by-brands/articleshow/108167155.cms,Cheese,cheese,vegetable oil/fat,vegetable oil,issubstitutefor,0.9,used cheap vegetable oil instead of cheese,True
481a2ece842f7df06d6c,News,Milk,milk-46f24b7aeba827cc,milk-46f24b7aeba827cc_chunk_0001,https://economictimes.indiatimes.com/opinion/et-commentary/view-the-very-cheesy-business-of-passing-off-doosri-cheez-as-asli-cheese-by-brands/articleshow/108167155.cms,Cheese,cheese,vegetable oil/fat,vegetable oil,hasadulterant,0.85,used cheap vegetable oil instead of cheese,True
2fcbe50b77ff2cf0fac6,News,Milk,milk-46f24b7aeba827cc,milk-46f24b7aeba827cc_chunk_0001,https://economictimes.indiatimes.com/opinion/et-commentary/view-the-very-cheesy-business-of-passing-off-doosri-cheez-as-asli-cheese-by-brands/articleshow/108167155.cms,Milk,milk,vegetable oil/fat,vegetable oil fats,issubstitutefor,0.85,not pure milk-based and were partly made from vegetable oil fats,True
668b92e33d6ade5c9dbf,News,Milk,milk-46f24b7aeba827cc,milk-46f24b7aeba827cc_chunk_0001,https://economictimes.indiatimes.com/opinion/et-commentary/view-the-very-cheesy-business-of-passing-off-doosri-cheez-as-asli-cheese-by-brands/articleshow/108167155.cms,wall s frozen products,Wall's frozen products,vegetable oil/fat,vegetable oil fats,hasadulterant,0.85,partly made from vegetable oil fats,True
6e03a0d0c7752a69eddd,News,Milk,milk-46f24b7aeba827cc,milk-46f24b7aeba827cc_chunk_0002,https://economictimes.indiatimes.com/opinion/et-commentary/view-the-very-cheesy-business-of-passing-off-doosri-cheez-as-asli-cheese-by-brands/articleshow/108167155.cms,Cheese,cheese,vegetable oil/fat,vegetable oil,issubstitutefor,0.95,using cheap vegetable oil instead of cheese,True
d5f5926d30806c205779,News,Milk,milk-46f24b7aeba827cc,milk-46f24b7aeba827cc_chunk_0002,https://economictimes.indiatimes.com/opinion/et-commentary/view-the-very-cheesy-business-of-passing-off-doosri-cheez-as-asli-cheese-by-brands/articleshow/108167155.cms,Cheese,cheese,cheese analogues,cheese analogues,issubstitutefor,0.9,"company used cheese analogues, which replicate the taste and texture of real dairy cheese",True
309646d45e010434025a,News,Milk,milk-483ee5bce86d2d3d,milk-483ee5bce86d2d3d_chunk_0002,https://thelogicalindian.com/hyderabad-crackdown-3892-kg-adulterated-paneer-seized-6-arrested-for-supplying-unsafe-dairy-products/,Paneer,paneer,dust,dust,hasadulterant,0.85,"exposure to dust, flies and other contaminants rendered the items unsafe",True
7cf10d6a674348448fc9,News,Milk,milk-483ee5bce86d2d3d,milk-483ee5bce86d2d3d_chunk_0002,https://thelogicalindian.com/hyderabad-crackdown-3892-kg-adulterated-paneer-seized-6-arrested-for-supplying-unsafe-dairy-products/,Paneer,paneer,starch,starch,hasadulterant,0.8,"paneer made using chemicals, starch or low-quality milk substitutes",True
c4ed467bc4c83eed59c0,News,Milk,milk-483ee5bce86d2d3d,milk-483ee5bce86d2d3d_chunk_0002,https://thelogicalindian.com/hyderabad-crackdown-3892-kg-adulterated-paneer-seized-6-arrested-for-supplying-unsafe-dairy-products/,Paneer,paneer,low quality milk substitutes,low-quality milk substitutes,hasadulterant,0.8,"paneer made using chemicals, starch or low-quality milk substitutes",True
7b8297f387a127ecd683,News,Milk,milk-483ee5bce86d2d3d,milk-483ee5bce86d2d3d_chunk_0002,https://thelogicalindian.com/hyderabad-crackdown-3892-kg-adulterated-paneer-seized-6-arrested-for-supplying-unsafe-dairy-products/,Paneer,paneer,chemicals,chemicals,hasadulterant,0.8,"paneer made using chemicals, starch or low-quality milk substitutes",False
