triplet_id,corpus,food_pool,source_id,source_file_or_url,article_title,publication_date,publisher,snippet_id,chunk_index,subject,subject_type,predicate,object,object_type,confidence,confidence_band,evidence_span,normalized_subject,normalized_predicate,normalized_object
fd520d16caca04239d5f,News,Ghee,a731f3d3-1c7d-4a3b-8fed-a18e0d0cfa0f,https://www.thehansindia.com/news/national/delhi-police-bust-illegal-adulterated-desi-ghee-factory-in-bawana-two-held-1019332,"Delhi Police bust illegal adulterated desi ghee factory in Bawana, two held",2025-10-31,thehansindia.com,a731f3d3-1c7d-4a3b-8fed-a18e0d0cfa0f_chunk_0001,1,Adulteration of desi ghee in Bawana,fflo:AdulterationAct,prov:used,desi ghee,fkg:Food,0.9,0.90-0.94,busted an illegal factory manufacturing adulterated 'desi ghee',adulteration of desi ghee in bawana,used,desi ghee
c7c771b69d1d0c9d74f0,News,Ghee,a731f3d3-1c7d-4a3b-8fed-a18e0d0cfa0f,https://www.thehansindia.com/news/national/delhi-police-bust-illegal-adulterated-desi-ghee-factory-in-bawana-two-held-1019332,"Delhi Police bust illegal adulterated desi ghee factory in Bawana, two held",2025-10-31,thehansindia.com,a731f3d3-1c7d-4a3b-8fed-a18e0d0cfa0f_chunk_0001,1,Adulteration of desi ghee in Bawana,fflo:AdulterationAct,prov:used,non-dairy substances,fflo:Adulterant,0.9,0.90-0.94,producing spurious ghee using refined oils and non-dairy substances,adulteration of desi ghee in bawana,used,non dairy substances
a69cae5822d709c2c632,News,Ghee,a731f3d3-1c7d-4a3b-8fed-a18e0d0cfa0f,https://www.thehansindia.com/news/national/delhi-police-bust-illegal-adulterated-desi-ghee-factory-in-bawana-two-held-1019332,"Delhi Police bust illegal adulterated desi ghee factory in Bawana, two held",2025-10-31,thehansindia.com,a731f3d3-1c7d-4a3b-8fed-a18e0d0cfa0f_chunk_0001,1,desi ghee,fkg:Food,fflo:hasAdulterant,refined oils,fflo:NaturalAdulterant,0.9,0.90-0.94,manufacturing adulterated 'desi ghee'... using refined oils,desi ghee,hasadulterant,refined oils
22c27372e9e4cfd6a731,News,Ghee,a731f3d3-1c7d-4a3b-8fed-a18e0d0cfa0f,https://www.thehansindia.com/news/national/delhi-police-bust-illegal-adulterated-desi-ghee-factory-in-bawana-two-held-1019332,"Delhi Police bust illegal adulterated desi ghee factory in Bawana, two held",2025-10-31,thehansindia.com,a731f3d3-1c7d-4a3b-8fed-a18e0d0cfa0f_chunk_0001,1,desi ghee,fkg:Food,fflo:hasAdulterant,non-dairy substances,fflo:Adulterant,0.9,0.90-0.94,producing spurious ghee using refined oils and non-dairy substances,desi ghee,hasadulterant,non dairy substances
e1b030d842a0c27abcf6,News,Ghee,a731f3d3-1c7d-4a3b-8fed-a18e0d0cfa0f,https://www.thehansindia.com/news/national/delhi-police-bust-illegal-adulterated-desi-ghee-factory-in-bawana-two-held-1019332,"Delhi Police bust illegal adulterated desi ghee factory in Bawana, two held",2025-10-31,thehansindia.com,a731f3d3-1c7d-4a3b-8fed-a18e0d0cfa0f_chunk_0001,1,Adulteration of desi ghee in Bawana,fflo:AdulterationAct,prov:wasAssociatedWith,Satender,fflo:FoodBusinessOperator,0.9,0.90-0.94,"Two men -- identified as Satender (44), a resident of Sonipat, Haryana",adulteration of desi ghee in bawana,wasassociatedwith,satender
f4ff51a2db950ec0d71c,News,Ghee,a731f3d3-1c7d-4a3b-8fed-a18e0d0cfa0f,https://www.thehansindia.com/news/national/delhi-police-bust-illegal-adulterated-desi-ghee-factory-in-bawana-two-held-1019332,"Delhi Police bust illegal adulterated desi ghee factory in Bawana, two held",2025-10-31,thehansindia.com,a731f3d3-1c7d-4a3b-8fed-a18e0d0cfa0f_chunk_0002,2,illegal desi ghee manufacturing,fflo:AdulterationAct,prov:wasAssociatedWith,Satender,fflo:FoodBusinessOperator,0.9,0.90-0.94,"Satender, the alleged mastermind",illegal desi ghee manufacturing,wasassociatedwith,satender
45be8b4ceb845400763a,News,Ghee,a731f3d3-1c7d-4a3b-8fed-a18e0d0cfa0f,https://www.thehansindia.com/news/national/delhi-police-bust-illegal-adulterated-desi-ghee-factory-in-bawana-two-held-1019332,"Delhi Police bust illegal adulterated desi ghee factory in Bawana, two held",2025-10-31,thehansindia.com,a731f3d3-1c7d-4a3b-8fed-a18e0d0cfa0f_chunk_0002,2,illegal desi ghee manufacturing,fflo:AdulterationAct,prov:used,refined oil,fkg:Food,0.85,0.80-0.89,seized large quantities of refined oil,illegal desi ghee manufacturing,used,refined oil
f2917d6910e4ff5ef0cc,News,Ghee,a731f3d3-1c7d-4a3b-8fed-a18e0d0cfa0f,https://www.thehansindia.com/news/national/delhi-police-bust-illegal-adulterated-desi-ghee-factory-in-bawana-two-held-1019332,"Delhi Police bust illegal adulterated desi ghee factory in Bawana, two held",2025-10-31,thehansindia.com,a731f3d3-1c7d-4a3b-8fed-a18e0d0cfa0f_chunk_0002,2,use of false labels,fflo:AdulterationMethod,fflo:hasFraudType,Mislabeling,fflo:FraudType,0.9,0.90-0.94,use of false labels,use of false labels,hasfraudtype,mislabeling
40189692a6bb76c01d17,News,Ghee,a731f3d3-1c7d-4a3b-8fed-a18e0d0cfa0f,https://www.thehansindia.com/news/national/delhi-police-bust-illegal-adulterated-desi-ghee-factory-in-bawana-two-held-1019332,"Delhi Police bust illegal adulterated desi ghee factory in Bawana, two held",2025-10-31,thehansindia.com,a731f3d3-1c7d-4a3b-8fed-a18e0d0cfa0f_chunk_0002,2,case registration under BNS,fflo:RegulatoryAction,fflo:issuedBy,Crime Branch,fflo:RegulatoryBody,0.95,>=0.95,case has been registered at the Crime Branch,case registration under bns,issuedby,crime branch
9ec206c2991234ab0be4,News,Ghee,a7cc57e8-71f7-4536-ba7c-452e09344a18,https://www.thehindu.com/news/national/andhra-pradesh/andhra-pradesh-government-issues-go-constituting-sit-to-probe-supply-of-adulterated-ghee-to-ttd/article68691123.ece,Andhra Pradesh government issues G.O. constituting SIT to probe supply of adulterated ghee to TTD,2024-09-27,thehindu.com,a7cc57e8-71f7-4536-ba7c-452e09344a18_chunk_0002,2,ghee,fkg:Food,fflo:hasAdulterant,adulterant,fflo:Adulterant,0.75,0.70-0.79,adulteration of ghee used for preparation,ghee,hasadulterant,adulterant
0957136e5f90812765dc,News,Ghee,a7cc57e8-71f7-4536-ba7c-452e09344a18,https://www.thehindu.com/news/national/andhra-pradesh/andhra-pradesh-government-issues-go-constituting-sit-to-probe-supply-of-adulterated-ghee-to-ttd/article68691123.ece,Andhra Pradesh government issues G.O. constituting SIT to probe supply of adulterated ghee to TTD,2024-09-27,thehindu.com,a7cc57e8-71f7-4536-ba7c-452e09344a18_chunk_0002,2,Srivari laddu,fkg:Food,fkg:hasIngredient,ghee,fkg:Ingredient,0.95,>=0.95,ghee used for preparation of the Srivari laddu,srivari laddu,hasingredient,ghee
caf49ad520dfb0b12650,News,Ghee,a7cc57e8-71f7-4536-ba7c-452e09344a18,https://www.thehindu.com/news/national/andhra-pradesh/andhra-pradesh-government-issues-go-constituting-sit-to-probe-supply-of-adulterated-ghee-to-ttd/article68691123.ece,Andhra Pradesh government issues G.O. constituting SIT to probe supply of adulterated ghee to TTD,2024-09-27,thehindu.com,a7cc57e8-71f7-4536-ba7c-452e09344a18_chunk_0002,2,prasadams,fkg:Food,fkg:hasIngredient,ghee,fkg:Ingredient,0.95,>=0.95,ghee used for preparation of the Srivari laddu and other prasadams,prasadams,hasingredient,ghee
c5ccf7acaaf0e8c0e445,News,Ghee,a8fd8e02-d017-41f0-9739-810997928ff8,https://timesofindia.indiatimes.com/city/ahmedabad/amc-destroys-1300kg-of-expired-ghee-seized-in-odhav/articleshow/104482934.cms,"Amc Destroys 1,300kg Of Expired Ghee Seized In Odhav | Ahmedabad News - Times of India",2023-10-17,indiatimes.com,a8fd8e02-d017-41f0-9739-810997928ff8_chunk_0001,1,"fine of Rs 25,000",fflo:RegulatoryAction,fflo:issuedBy,Ahmedabad Municipal Corporation,fflo:RegulatoryBody,0.95,>=0.95,"The warehouse owner was fined Rs 25,000",fine of rs 25 000,issuedby,ahmedabad municipal corporation
daa49c4507e7e26014e5,News,Ghee,a8fd8e02-d017-41f0-9739-810997928ff8,https://timesofindia.indiatimes.com/city/ahmedabad/amc-destroys-1300kg-of-expired-ghee-seized-in-odhav/articleshow/104482934.cms,"Amc Destroys 1,300kg Of Expired Ghee Seized In Odhav | Ahmedabad News - Times of India",2023-10-17,indiatimes.com,a8fd8e02-d017-41f0-9739-810997928ff8_chunk_0001,1,Rasila brand cow ghee,fkg:Food,fflo:foundAt,Rashmi Growth Hub Industrial Estate,fflo:Storage,0.9,0.90-0.94,warehouse in the Rashmi Growth Hub Industrial Estate had stored tins of ghee,rasila brand cow ghee,foundat,rashmi growth hub industrial estate
6d3ffec18e4d6060fab4,News,Ghee,a96905fe-9d68-4a0c-9c4e-ce250411fcd9,https://timesofindia.indiatimes.com/blogs/onmyplate/could-tirupatis-problems-help-clarify-the-history-of-ghee-adulteration/,Could Tirupati’s problems help clarify the history of ghee adulteration?,2024-09-22,indiatimes.com,a96905fe-9d68-4a0c-9c4e-ce250411fcd9_chunk_0001,1,Selling adulterated ghee,fflo:AdulterationAct,prov:wasAssociatedWith,Poonamchand Dueera,fflo:FoodBusinessOperator,0.95,>=0.95,Poonamchand Dueera charged with selling adulterated ghee,selling adulterated ghee,wasassociatedwith,poonamchand dueera
47379e0e6bbe13499cd5,News,Ghee,a96905fe-9d68-4a0c-9c4e-ce250411fcd9,https://timesofindia.indiatimes.com/blogs/onmyplate/could-tirupatis-problems-help-clarify-the-history-of-ghee-adulteration/,Could Tirupati’s problems help clarify the history of ghee adulteration?,2024-09-22,indiatimes.com,a96905fe-9d68-4a0c-9c4e-ce250411fcd9_chunk_0001,1,ghee,fkg:Food,fflo:hasAdulterant,fats rendered from dead animals,fflo:NaturalAdulterant,0.9,0.90-0.94,"adulterating it, both with fats rendered from dead animals",ghee,hasadulterant,fats rendered from dead animals
4f9e67e8fc3061b7b68f,News,Ghee,a96905fe-9d68-4a0c-9c4e-ce250411fcd9,https://timesofindia.indiatimes.com/blogs/onmyplate/could-tirupatis-problems-help-clarify-the-history-of-ghee-adulteration/,Could Tirupati’s problems help clarify the history of ghee adulteration?,2024-09-22,indiatimes.com,a96905fe-9d68-4a0c-9c4e-ce250411fcd9_chunk_0001,1,ghee,fkg:Food,fflo:hasAdulterant,vegetable fats,fflo:NaturalAdulterant,0.9,0.90-0.94,"adulterating it, both with fats rendered from dead animals and with vegetable fats",ghee,hasadulterant,vegetable fats
5842d94e8c3d5e370b27,News,Ghee,a96905fe-9d68-4a0c-9c4e-ce250411fcd9,https://timesofindia.indiatimes.com/blogs/onmyplate/could-tirupatis-problems-help-clarify-the-history-of-ghee-adulteration/,Could Tirupati’s problems help clarify the history of ghee adulteration?,2024-09-22,indiatimes.com,a96905fe-9d68-4a0c-9c4e-ce250411fcd9_chunk_0001,1,ghee,fkg:Food,fflo:hasAdulterant,kokum butter,fflo:NaturalAdulterant,0.95,>=0.95,"vegetable fats, which can be natural like kokum butter",ghee,hasadulterant,kokum butter
7fcb0f032a8968d708e1,News,Ghee,a96905fe-9d68-4a0c-9c4e-ce250411fcd9,https://timesofindia.indiatimes.com/blogs/onmyplate/could-tirupatis-problems-help-clarify-the-history-of-ghee-adulteration/,Could Tirupati’s problems help clarify the history of ghee adulteration?,2024-09-22,indiatimes.com,a96905fe-9d68-4a0c-9c4e-ce250411fcd9_chunk_0001,1,ghee,fkg:Food,fflo:hasAdulterant,vanaspati,fflo:SyntheticAdulterant,0.95,>=0.95,manufactured like vanaspati,ghee,hasadulterant,vanaspati
cc970bee3d13bb08361c,News,Ghee,a96905fe-9d68-4a0c-9c4e-ce250411fcd9,https://timesofindia.indiatimes.com/blogs/onmyplate/could-tirupatis-problems-help-clarify-the-history-of-ghee-adulteration/,Could Tirupati’s problems help clarify the history of ghee adulteration?,2024-09-22,indiatimes.com,a96905fe-9d68-4a0c-9c4e-ce250411fcd9_chunk_0001,1,vanaspati,fflo:SyntheticAdulterant,fflo:isSubstituteFor,ghee,fkg:Food,0.9,0.90-0.94,"vanaspati, made from vegetable oils solidified through the hydrogenation process, successfully sold itself as 'vegetable ghee'",vanaspati,issubstitutefor,ghee
139dc1b40fdde3e906be,News,Ghee,a96905fe-9d68-4a0c-9c4e-ce250411fcd9,https://timesofindia.indiatimes.com/blogs/onmyplate/could-tirupatis-problems-help-clarify-the-history-of-ghee-adulteration/,Could Tirupati’s problems help clarify the history of ghee adulteration?,2024-09-22,indiatimes.com,a96905fe-9d68-4a0c-9c4e-ce250411fcd9_chunk_0001,1,ghee,fkg:Food,fflo:hasAdulterationMethod,Substitution with animal fat,fflo:AdulterationMethod,0.85,0.80-0.89,"adulterating it, both with fats rendered from dead animals",ghee,hasadulterationmethod,substitution with animal fat
940cba9dbdff16079106,News,Ghee,a96905fe-9d68-4a0c-9c4e-ce250411fcd9,https://timesofindia.indiatimes.com/blogs/onmyplate/could-tirupatis-problems-help-clarify-the-history-of-ghee-adulteration/,Could Tirupati’s problems help clarify the history of ghee adulteration?,2024-09-22,indiatimes.com,a96905fe-9d68-4a0c-9c4e-ce250411fcd9_chunk_0001,1,ghee,fkg:Food,fflo:hasAdulterationMethod,Substitution with vegetable fat,fflo:AdulterationMethod,0.85,0.80-0.89,adulterating it... with vegetable fats,ghee,hasadulterationmethod,substitution with vegetable fat
1771a049f3791ba8732a,News,Ghee,a96905fe-9d68-4a0c-9c4e-ce250411fcd9,https://timesofindia.indiatimes.com/blogs/onmyplate/could-tirupatis-problems-help-clarify-the-history-of-ghee-adulteration/,Could Tirupati’s problems help clarify the history of ghee adulteration?,2024-09-22,indiatimes.com,a96905fe-9d68-4a0c-9c4e-ce250411fcd9_chunk_0001,1,Poonamchand Dueera charged with selling adulterated ghee,fflo:IncidentFinding,fflo:triggeredAction,Fine of ₹50,fflo:RegulatoryAction,0.9,0.90-0.94,He lost his case and was fined ₹50,poonamchand dueera charged with selling adulterated ghee,triggeredaction,fine of 50
964b2243a968ed3d0365,News,Ghee,a96905fe-9d68-4a0c-9c4e-ce250411fcd9,https://timesofindia.indiatimes.com/blogs/onmyplate/could-tirupatis-problems-help-clarify-the-history-of-ghee-adulteration/,Could Tirupati’s problems help clarify the history of ghee adulteration?,2024-09-22,indiatimes.com,a96905fe-9d68-4a0c-9c4e-ce250411fcd9_chunk_0002,2,ghee,fkg:Food,fflo:hasAdulterant,tallow,fflo:NaturalAdulterant,0.95,>=0.95,adulterated with other fats that are also solid at room temperature: Rendered animal fats like tallow,ghee,hasadulterant,tallow
33f40d1b2bbfd87d291c,News,Ghee,a96905fe-9d68-4a0c-9c4e-ce250411fcd9,https://timesofindia.indiatimes.com/blogs/onmyplate/could-tirupatis-problems-help-clarify-the-history-of-ghee-adulteration/,Could Tirupati’s problems help clarify the history of ghee adulteration?,2024-09-22,indiatimes.com,a96905fe-9d68-4a0c-9c4e-ce250411fcd9_chunk_0002,2,ghee,fkg:Food,fflo:hasAdulterant,lard,fflo:NaturalAdulterant,0.95,>=0.95,adulterated with other fats that are also solid at room temperature: Rendered animal fats like tallow (from beef) or lard (from pork),ghee,hasadulterant,lard
c31252fbd253a8eaf713,News,Ghee,a96905fe-9d68-4a0c-9c4e-ce250411fcd9,https://timesofindia.indiatimes.com/blogs/onmyplate/could-tirupatis-problems-help-clarify-the-history-of-ghee-adulteration/,Could Tirupati’s problems help clarify the history of ghee adulteration?,2024-09-22,indiatimes.com,a96905fe-9d68-4a0c-9c4e-ce250411fcd9_chunk_0002,2,ghee,fkg:Food,fflo:hasAdulterant,kokum butter,fflo:NaturalAdulterant,0.95,>=0.95,vegetable fats like kokum butter,ghee,hasadulterant,kokum butter
4843ca267cdeb2bb92b5,News,Ghee,a96905fe-9d68-4a0c-9c4e-ce250411fcd9,https://timesofindia.indiatimes.com/blogs/onmyplate/could-tirupatis-problems-help-clarify-the-history-of-ghee-adulteration/,Could Tirupati’s problems help clarify the history of ghee adulteration?,2024-09-22,indiatimes.com,a96905fe-9d68-4a0c-9c4e-ce250411fcd9_chunk_0002,2,ghee,fkg:Food,fflo:hasAdulterant,stearin,fflo:NaturalAdulterant,0.95,>=0.95,stearin (from palm oil),ghee,hasadulterant,stearin
a1bfe278b26232761ad4,News,Ghee,a96905fe-9d68-4a0c-9c4e-ce250411fcd9,https://timesofindia.indiatimes.com/blogs/onmyplate/could-tirupatis-problems-help-clarify-the-history-of-ghee-adulteration/,Could Tirupati’s problems help clarify the history of ghee adulteration?,2024-09-22,indiatimes.com,a96905fe-9d68-4a0c-9c4e-ce250411fcd9_chunk_0002,2,ghee,fkg:Food,fflo:hasAdulterant,vanaspati,fflo:NaturalAdulterant,0.95,>=0.95,or vanaspati,ghee,hasadulterant,vanaspati
02e2a9e8e64a930b5ee6,News,Ghee,a96905fe-9d68-4a0c-9c4e-ce250411fcd9,https://timesofindia.indiatimes.com/blogs/onmyplate/could-tirupatis-problems-help-clarify-the-history-of-ghee-adulteration/,Could Tirupati’s problems help clarify the history of ghee adulteration?,2024-09-22,indiatimes.com,a96905fe-9d68-4a0c-9c4e-ce250411fcd9_chunk_0002,2,tallow,fflo:NaturalAdulterant,fflo:isSubstituteFor,ghee,fkg:Food,0.9,0.90-0.94,adulterated with other fats that are also solid at room temperature: Rendered animal fats like tallow,tallow,issubstitutefor,ghee
49363de91291918afcf1,News,Ghee,a96905fe-9d68-4a0c-9c4e-ce250411fcd9,https://timesofindia.indiatimes.com/blogs/onmyplate/could-tirupatis-problems-help-clarify-the-history-of-ghee-adulteration/,Could Tirupati’s problems help clarify the history of ghee adulteration?,2024-09-22,indiatimes.com,a96905fe-9d68-4a0c-9c4e-ce250411fcd9_chunk_0003,3,ghee,fkg:Food,fflo:hasAdulterant,rendered animal fats,fflo:NaturalAdulterant,0.9,0.90-0.94,adulterated with animal fats,ghee,hasadulterant,rendered animal fats
2afc03d6d66fd70cc8c9,News,Ghee,a96905fe-9d68-4a0c-9c4e-ce250411fcd9,https://timesofindia.indiatimes.com/blogs/onmyplate/could-tirupatis-problems-help-clarify-the-history-of-ghee-adulteration/,Could Tirupati’s problems help clarify the history of ghee adulteration?,2024-09-22,indiatimes.com,a96905fe-9d68-4a0c-9c4e-ce250411fcd9_chunk_0003,3,vanaspati,fflo:NaturalAdulterant,fflo:hasAdulterationMethod,hydrogenation,fflo:AdulterationMethod,0.85,0.80-0.89,problems caused by hydrogenation,vanaspati,hasadulterationmethod,hydrogenation
6875c6b33759914ffb3f,News,Ghee,a9b6bd88-625e-4353-9ef9-0782efa5ff0c,https://www.freepressjournal.in/mumbai/fda-thane-cracks-down-on-adulterated-food-trade-goods-worth-73-lakh-seized-6-arrested,"FDA Thane Cracks Down On Adulterated Food Trade; Goods Worth ₹7.3 Lakh Seized, 6 Arrested",2026-05-28,freepressjournal.in,a9b6bd88-625e-4353-9ef9-0782efa5ff0c_chunk_0001,1,FDA Thane enforcement drive,fflo:RegulatoryAction,fflo:targets,Gum Arabic,fkg:Food,0.9,0.90-0.94,"Gum Arabic (Dink) ₹1,97,640",fda thane enforcement drive,targets,gum arabic
93ee36051ae6e080243e,News,Ghee,a9b6bd88-625e-4353-9ef9-0782efa5ff0c,https://www.freepressjournal.in/mumbai/fda-thane-cracks-down-on-adulterated-food-trade-goods-worth-73-lakh-seized-6-arrested,"FDA Thane Cracks Down On Adulterated Food Trade; Goods Worth ₹7.3 Lakh Seized, 6 Arrested",2026-05-28,freepressjournal.in,a9b6bd88-625e-4353-9ef9-0782efa5ff0c_chunk_0001,1,FDA Thane enforcement drive,fflo:RegulatoryAction,fflo:targets,Edible Oil,fkg:Food,0.9,0.90-0.94,"Edible Oil ₹1,49,724",fda thane enforcement drive,targets,edible oil
4ce816167eabcb9b9cf3,News,Ghee,a9b6bd88-625e-4353-9ef9-0782efa5ff0c,https://www.freepressjournal.in/mumbai/fda-thane-cracks-down-on-adulterated-food-trade-goods-worth-73-lakh-seized-6-arrested,"FDA Thane Cracks Down On Adulterated Food Trade; Goods Worth ₹7.3 Lakh Seized, 6 Arrested",2026-05-28,freepressjournal.in,a9b6bd88-625e-4353-9ef9-0782efa5ff0c_chunk_0001,1,FDA Thane enforcement drive,fflo:RegulatoryAction,fflo:targets,Farsan,fkg:Food,0.9,0.90-0.94,"Farsan (Savory Snacks) ₹93,830",fda thane enforcement drive,targets,farsan
39fdf4f9ebdeb94970c0,News,Ghee,a9b6bd88-625e-4353-9ef9-0782efa5ff0c,https://www.freepressjournal.in/mumbai/fda-thane-cracks-down-on-adulterated-food-trade-goods-worth-73-lakh-seized-6-arrested,"FDA Thane Cracks Down On Adulterated Food Trade; Goods Worth ₹7.3 Lakh Seized, 6 Arrested",2026-05-28,freepressjournal.in,a9b6bd88-625e-4353-9ef9-0782efa5ff0c_chunk_0001,1,FDA Thane enforcement drive,fflo:RegulatoryAction,fflo:targets,Flavored Sharbat,fkg:Food,0.9,0.90-0.94,"Flavored Sharbat (Syrup) ₹54,096",fda thane enforcement drive,targets,flavored sharbat
913d43da0c356322474d,News,Ghee,a9b6bd88-625e-4353-9ef9-0782efa5ff0c,https://www.freepressjournal.in/mumbai/fda-thane-cracks-down-on-adulterated-food-trade-goods-worth-73-lakh-seized-6-arrested,"FDA Thane Cracks Down On Adulterated Food Trade; Goods Worth ₹7.3 Lakh Seized, 6 Arrested",2026-05-28,freepressjournal.in,a9b6bd88-625e-4353-9ef9-0782efa5ff0c_chunk_0001,1,FDA Thane enforcement drive,fflo:RegulatoryAction,fflo:targets,Toddy,fkg:Food,0.9,0.90-0.94,"Toddy (Illicit Liquor) ₹17,100",fda thane enforcement drive,targets,toddy
bbb1424fa58f786e41a1,News,Ghee,a9b6bd88-625e-4353-9ef9-0782efa5ff0c,https://www.freepressjournal.in/mumbai/fda-thane-cracks-down-on-adulterated-food-trade-goods-worth-73-lakh-seized-6-arrested,"FDA Thane Cracks Down On Adulterated Food Trade; Goods Worth ₹7.3 Lakh Seized, 6 Arrested",2026-05-28,freepressjournal.in,a9b6bd88-625e-4353-9ef9-0782efa5ff0c_chunk_0001,1,FDA Thane enforcement drive,fflo:RegulatoryAction,fflo:targets,Hakka Noodles,fkg:Food,0.9,0.90-0.94,"Hakka Noodles ₹8,190",fda thane enforcement drive,targets,hakka noodles
1bdc652767afb1f3938f,News,Ghee,a9b6bd88-625e-4353-9ef9-0782efa5ff0c,https://www.freepressjournal.in/mumbai/fda-thane-cracks-down-on-adulterated-food-trade-goods-worth-73-lakh-seized-6-arrested,"FDA Thane Cracks Down On Adulterated Food Trade; Goods Worth ₹7.3 Lakh Seized, 6 Arrested",2026-05-28,freepressjournal.in,a9b6bd88-625e-4353-9ef9-0782efa5ff0c_chunk_0001,1,Adulteration Incident,fflo:IncidentFinding,prov:wasAttributedTo,Food Business Operators,fflo:FoodBusinessOperator,0.85,0.80-0.89,crackdown on food business operators violating safety standards,adulteration incident,wasattributedto,food business operators
e35f3a2588c43ce662a7,News,Ghee,a9b6bd88-625e-4353-9ef9-0782efa5ff0c,https://www.freepressjournal.in/mumbai/fda-thane-cracks-down-on-adulterated-food-trade-goods-worth-73-lakh-seized-6-arrested,"FDA Thane Cracks Down On Adulterated Food Trade; Goods Worth ₹7.3 Lakh Seized, 6 Arrested",2026-05-28,freepressjournal.in,a9b6bd88-625e-4353-9ef9-0782efa5ff0c_chunk_0001,1,Incident Finding of Adulteration,fflo:IncidentFinding,fflo:foundAtStep,Retail,fflo:SupplyChainStep,0.75,0.70-0.79,raids across various food establishments,incident finding of adulteration,foundatstep,retail
31020d53625c0b9861a5,News,Ghee,a9c15856-f188-45d4-80a8-7929118af59a,https://www.thehansindia.com/andhra-pradesh/cm-chandrababu-naidu-alleges-attempt-to-tarnish-ttds-sanctity-through-adulterated-laddu-prasadam-1046042,CM Chandrababu Naidu alleges attempt to tarnish TTD’s sanctity through adulterated laddu prasadam,2026-02-06,thehansindia.com,a9c15856-f188-45d4-80a8-7929118af59a_chunk_0001,1,Laddu prasadam,fkg:Food,fflo:hasAdulterant,adulterated ghee,fflo:Adulterant,0.95,>=0.95,preparing Laddu prasadam using adulterated ghee,laddu prasadam,hasadulterant,adulterated ghee
a7a890f10a320b3c08e2,News,Ghee,a9c15856-f188-45d4-80a8-7929118af59a,https://www.thehansindia.com/andhra-pradesh/cm-chandrababu-naidu-alleges-attempt-to-tarnish-ttds-sanctity-through-adulterated-laddu-prasadam-1046042,CM Chandrababu Naidu alleges attempt to tarnish TTD’s sanctity through adulterated laddu prasadam,2026-02-06,thehansindia.com,a9c15856-f188-45d4-80a8-7929118af59a_chunk_0001,1,ghee,fkg:Food,fflo:hasAdulterant,substances allegedly used for cleaning bathrooms,fflo:SyntheticAdulterant,0.85,0.80-0.89,"chemically adulterated ghee, including substances allegedly used for cleaning bathrooms",ghee,hasadulterant,substances allegedly used for cleaning bathrooms
c95d077eb75a61f51a2e,News,Ghee,a9c15856-f188-45d4-80a8-7929118af59a,https://www.thehansindia.com/andhra-pradesh/cm-chandrababu-naidu-alleges-attempt-to-tarnish-ttds-sanctity-through-adulterated-laddu-prasadam-1046042,CM Chandrababu Naidu alleges attempt to tarnish TTD’s sanctity through adulterated laddu prasadam,2026-02-06,thehansindia.com,a9c15856-f188-45d4-80a8-7929118af59a_chunk_0001,1,adulterated ghee,fflo:Adulterant,fflo:foundAt,Processing,fflo:SupplyChainStep,0.8,0.80-0.89,laddus were prepared with chemically adulterated ghee,adulterated ghee,foundat,processing
0a1537501b5d187e9967,News,Ghee,aa57f0d8-8cb4-4c4c-8ef4-4c4acdef25e4,https://timesofindia.indiatimes.com/city/ahmedabad/2633kg-of-spurious-ghee-confiscated/articleshow/104618362.cms,"2,633kg Of Spurious Ghee Confiscated | Ahmedabad News - Times of India",2023-10-22,indiatimes.com,aa57f0d8-8cb4-4c4c-8ef4-4c4acdef25e4_chunk_0001,1,"seizure of 2,633kg adulterated ghee",fflo:RegulatoryAction,fflo:issuedBy,Gujarat State Food and Drug Control Administration,fflo:RegulatoryBody,0.95,>=0.95,"Gujarat State Food and Drug Control Administration (FDCA) seized 2,633kg adulterated ghee",seizure of 2 633kg adulterated ghee,issuedby,gujarat state food and drug control administration
ff74e609923ec6a87ade,News,Ghee,aa57f0d8-8cb4-4c4c-8ef4-4c4acdef25e4,https://timesofindia.indiatimes.com/city/ahmedabad/2633kg-of-spurious-ghee-confiscated/articleshow/104618362.cms,"2,633kg Of Spurious Ghee Confiscated | Ahmedabad News - Times of India",2023-10-22,indiatimes.com,aa57f0d8-8cb4-4c4c-8ef4-4c4acdef25e4_chunk_0001,1,ghee,fkg:Food,fflo:hasAdulterant,palmolein oil,fflo:NaturalAdulterant,0.9,0.90-0.94,He used to add palmolein oil and sell under brands,ghee,hasadulterant,palmolein oil
7fe97bbfe6035e08297d,News,Ghee,aa57f0d8-8cb4-4c4c-8ef4-4c4acdef25e4,https://timesofindia.indiatimes.com/city/ahmedabad/2633kg-of-spurious-ghee-confiscated/articleshow/104618362.cms,"2,633kg Of Spurious Ghee Confiscated | Ahmedabad News - Times of India",2023-10-22,indiatimes.com,aa57f0d8-8cb4-4c4c-8ef4-4c4acdef25e4_chunk_0001,1,adulteration of ghee at Jai Krishna Industries,fflo:AdulterationAct,prov:wasAssociatedWith,Kamlesh Sodha,fflo:FoodBusinessOperator,0.95,>=0.95,"The owner, Kamlesh Sodha, does not have the licence to manufacture ghee",adulteration of ghee at jai krishna industries,wasassociatedwith,kamlesh sodha
